0,1,2,3,4,Species,dataset,LandCover,Tool,Sensor,Site,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn_mass_mg_g
0.0009894003,-0.00038427534,1.0699213,0.0056893826,-0.0019614813,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.45808458,0.797616631,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.41251968,5.695965087,-99.0,-99.0,32.27939112,17.65780912,-99.0,-99.0,12.83972452,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.927104895,18.28051878,0.124630471,87.5369529,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0006153188,-0.0003822788,0.014399767,0.10920173,-0.0013565719,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.313773573,0.280667199,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.699990875,1.644982757,-99.0,-99.0,20.91251682,4.467632512,-99.0,-99.0,14.1143618,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.349828846,46.80894581,0.249046594,75.0953406,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.003535952,-0.0018162243,-0.2677269,-0.5321478,0.0012194067,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.104205201,0.248102623,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.692355134,1.953075488,-99.0,-99.0,23.59669991,5.301915934,-99.0,-99.0,14.21203793,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.571171053,44.50598651,0.238476414,76.1523586,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0015679242,0.0013439099,-0.35004056,1.3072731,-0.0016854331,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.089918143,0.293079893,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.861894987,2.114070083,-99.0,-99.0,23.91924414,6.43190459,-99.0,-99.0,10.656004,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.275980743,37.18843121,0.258704882,74.1295118,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.009288083,-0.0020104076,-2.2424786,-0.19803905,0.00195928,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.218473179,0.237057246,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.12432696,1.969715138,-99.0,-99.0,36.73635294,7.147156628,-99.0,-99.0,29.73606506,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.247167832,51.39995506,0.147378902,85.2621098,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0053073457,-0.0005339881,-1.614241,0.6426409,0.0035708286,Succisa pratensis,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.087746862,0.182309343,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,11.05939688,1.853585102,-99.0,-99.0,32.52137496,5.450671205,-99.0,-99.0,25.17363127,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.057713919,59.6648995,0.191601372,80.8398628,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0007705202,0.0004651178,-0.80025697,0.7678557,-0.0009560394,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.944944743,0.2674878,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.7956384,3.055947549,-99.0,-99.0,35.59850433,10.07695497,-99.0,-99.0,21.04259773,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.707998252,35.32664822,0.143748813,85.6251187,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.004324481,0.0013677768,0.075853825,1.0668173,-0.0032786229,Trifolium pratense,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.580853638,0.649874152,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.69652316,4.397240675,-99.0,-99.0,42.87733757,17.62647264,-99.0,-99.0,11.56303671,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.381278828,24.32553491,0.173808568,82.6191432,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.001489271,-0.001408118,0.31001782,-0.44414276,0.00034986157,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.782643716,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.655223768,-99.0,-99.0,-99.0,18.79249151,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.064815789,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0016896939,-0.0008698262,-0.29184544,-0.020186603,-0.0002588788,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.378526521,0.12122093,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.39376217,1.08984728,-99.0,-99.0,55.73777684,4.901309518,-99.0,-99.0,25.50967651,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.015059289,113.7201734,0.308337719,69.1662281,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0054096812,0.0006804015,-1.2550745,1.482835,0.0028823921,Holcus lanatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.695925858,0.194751322,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.597495785,1.846275732,-99.0,-99.0,20.98452483,5.872412837,-99.0,-99.0,16.52037353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,5.170346768,35.73407629,0.177836496,82.2163504,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0041307406,0.0011465448,0.029596686,0.9191042,-0.00318234,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.016695264,0.231464794,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.47540816,1.92954435,-99.0,-99.0,26.45984099,6.0239502,-99.0,-99.0,21.04542573,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.155285526,43.92440196,0.172673298,82.7326702,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0056238705,-0.0022556116,-0.59056044,-0.6928747,0.0012140544,Deschampsia cespitosa,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.825507515,0.093981815,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.197264182,0.933236524,-99.0,-99.0,27.53998278,3.135353116,-99.0,-99.0,25.06242026,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.592403947,87.83694134,0.259518538,74.0481462,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.002033777,-0.0012729517,-0.15873647,-0.28547424,0.0002073478,Cirsium acaule,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.311231029,0.145795055,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.82306617,1.203410759,-99.0,-99.0,44.71758801,4.972123949,-99.0,-99.0,42.47908011,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.003228947,89.93659142,0.174726647,82.5273353,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0048616785,0.0014192214,0.31453848,1.0354347,-0.0036813486,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.04500671,0.193331933,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.605958952,1.407143834,-99.0,-99.0,22.21573805,4.110032544,-99.0,-99.0,9.125931626,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.673484211,54.05246263,0.371975782,62.8024218,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0014124089,0.0006985987,-1.0017095,1.1194345,5.3180847e-05,Centaurium erythraea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.056972434,0.183363737,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.821849708,1.703895963,-99.0,-99.0,32.29570072,5.602663014,-99.0,-99.0,19.58300079,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.716818182,57.64348245,0.227414245,77.2585755,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0020884792,-0.0010449439,0.022375703,-0.13507551,-0.00023042737,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.966696559,0.269107376,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.20957029,2.285366491,-99.0,-99.0,27.47065444,7.647234985,-99.0,-99.0,8.266138608,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.252758871,35.92233598,0.302928052,69.7071948,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0017622188,-0.00025422312,1.4213712,0.009173989,-0.0024115304,Medicago lupulina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.688590207,1.260151245,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.74608414,8.019524957,-99.0,-99.0,34.33838139,25.62584687,-99.0,-99.0,14.32203398,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.89748951,13.39990111,0.085556637,91.4443363,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0041894973,0.0010732989,0.007164359,0.84918547,-0.0034000766,Origanum vulgare,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.433690537,0.317120553,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.083250312,1.566756699,-99.0,-99.0,18.84679892,4.168756879,-99.0,-99.0,15.20827807,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.952840385,45.20963796,0.229150407,77.0849593,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0022307718,-0.00097084744,-0.5974947,-0.02701974,7.15605e-05,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.118915894,0.24986531,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.478723127,1.893385188,-99.0,-99.0,21.81562281,4.871650657,-99.0,-99.0,14.25873573,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.584265789,44.7807619,0.238998833,76.1001167,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0017143334,0.0015761354,-0.5372188,1.7694738,0.00033240113,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.048027424,0.278551697,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.602378517,2.020610709,-99.0,-99.0,22.11582055,5.878089829,-99.0,-99.0,10.67432606,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.147384674,37.62416226,0.260613936,73.9386064,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.009702642,-0.0018669895,-2.4576259,-0.035900414,0.0027575567,Anthyllis vulneraria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.26554066,0.245745631,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.19066497,1.978847041,-99.0,-99.0,38.37681589,7.452099428,-99.0,-99.0,29.70017966,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.804902098,51.49799229,0.147770512,85.2229488,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.00539412,-0.0008807243,-1.7313311,0.41293257,0.003828506,Succisa pratensis,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.101205459,0.184764223,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.9034458,1.829419456,-99.0,-99.0,31.63430859,5.307718373,-99.0,-99.0,26.91209559,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.788399076,59.60057858,0.181310235,81.8689765,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0010647431,-0.00034485979,0.9889846,0.041196346,-0.0017961799,Molinia caerulea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.883045336,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.006689282,0.00019021815,-1.4622662,1.2698236,0.004146816,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.877887255,0.242081592,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.61077565,2.92597192,-99.0,-99.0,34.30034869,9.458484509,-99.0,-99.0,19.18992484,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.083417832,36.26410621,0.158939223,84.1060777,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.002357468,-0.0015673311,-0.019990444,-0.4575941,0.00092372764,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.81181277,0.181604256,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.766169447,1.513606603,-99.0,-99.0,17.90320978,4.004986389,-99.0,-99.0,19.94534642,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.776840557,44.70229869,0.183089263,81.6910737,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0054026525,-0.0018820644,-1.0068238,-0.3979879,0.0016344087,Festuca ovina,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.417361454,0.157231746,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,12.18179165,1.351359147,-99.0,-99.0,53.90224951,5.979522556,-99.0,-99.0,21.35227717,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.437693281,90.14473819,0.296853418,70.3146582,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0020291614,0.0008244447,-0.7059922,0.88626134,-0.0023268466,Holcus lanatus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.714286515,0.197697917,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.692318409,1.852278296,-99.0,-99.0,21.21480048,5.871764025,-99.0,-99.0,15.12403519,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.156700047,36.13019936,0.192827523,80.7172477,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0021229242,-0.0010647352,-0.2866013,-0.09891486,0.00052487385,Pulicaria dysenterica,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.029907343,0.275423287,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.91562086,2.116837331,-99.0,-99.0,23.28992927,6.228316464,-99.0,-99.0,18.50204362,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.914501954,37.39361897,0.168126151,83.1873849,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0037421212,-0.0011819704,-1.1720395,-0.013952911,0.0012800545,Deschampsia cespitosa,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.880021764,0.102870283,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.347937755,0.975833503,-99.0,-99.0,25.93748366,3.03196625,-99.0,-99.0,25.03350302,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.42498433,85.54674266,0.254693019,74.5306981,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0047638146,-0.0022913953,-0.08694458,-0.8066891,0.0012460658,Cirsium acaule,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.334306457,0.16100824,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,10.53101122,1.270757235,-99.0,-99.0,41.88254158,5.053887191,-99.0,-99.0,40.31929084,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.49788126,82.87193603,0.170495639,82.9504361,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.00067804917,0.0013411833,-0.5025648,1.3796226,-0.0013277931,Brachypodium sylvaticum,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.931003605,0.152479991,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.240987547,1.185930659,-99.0,-99.0,19.14570934,3.13568882,-99.0,-99.0,10.04352427,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,4.186303987,61.05742771,0.378081727,62.1918273,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
0.0048455917,0.001096682,0.15923584,0.7693336,-0.004256906,Phalaris arundinaceae,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.877900084,0.232840549,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.387296883,1.9592916,-99.0,-99.0,21.54588176,5.714494194,-99.0,-99.0,8.176034013,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.39949339,37.7039175,0.315608352,68.4391648,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0029136264,-0.0016323098,-0.27900887,-0.45294267,0.00092987623,Luzula multiflora,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,1.353759995,0.316919937,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,7.970143024,1.865838286,-99.0,-99.0,15.98591618,3.742358744,-99.0,-99.0,15.05982767,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.442330542,42.71615115,0.220967217,77.9032783,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.000656812,0.0016867353,-0.5453737,1.7351973,-0.0007832623,Filipendula ulmaria,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.943607902,0.254318913,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,6.671184709,1.798001525,-99.0,-99.0,15.40431006,4.151732291,-99.0,-99.0,10.88760819,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2.397935603,37.10333177,0.254168248,74.5831752,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.0030996809,-0.002281211,0.74531054,-0.96573704,0.001189963,Molinia caerulea,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.821999221,0.180972465,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,8.926528996,1.965276752,-99.0,-99.0,29.36080242,6.464114153,-99.0,-99.0,15.77683776,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1.02770791,45.42123131,0.223541113,77.6458887,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
-0.010560246,-0.0003040391,-1.9951415,1.2816358,0.0067801215,Scirpus sylvaticus,3,Grassland,Proximal,ASD FieldSpec 3,Karlsruhe,-99.0,-99.0,0.689477211,0.172614979,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,9.296901561,2.327538088,-99.0,-99.0,26.75860857,6.699186843,-99.0,-99.0,15.01297462,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,3.818732517,39.94306951,0.210146145,78.9853855,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
